"AppID","Name","Release.date","Price","Supported.languages","Full.audio.languages","Windows","Mac","Linux","Metacritic.score","User.score","Positive","Negative","Average.playtime.forever","Developers","Publishers","Categories"
"Cyber Tunnel Escape","Sep 17, 2024",NA,15,"['English']","['English']","True","False","False",0,0,0,1,0,"Li Zekang","Li Zekang","Single-player,VR Supported,Family Sharing"
"JoY","Sep 16, 2024",NA,15,"['English']","[]","True","False","False",0,0,18,7,0,"Edco Games","TrerPlay","Single-player,Steam Achievements,Family Sharing"
"Dark Sky","Sep 24, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese']","[]","True","False","False",0,0,15,2,0,"Ganymede Games","Midwest Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Keylocker | Turn Based Cyberpunk Action","Sep 18, 2024",NA,10,"['English', 'Japanese']","[]","True","False","False",0,0,89,7,20,"Moonana","Serenity Forge","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Shogi","Sep 22, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Indonesian', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Turkish', 'Vietnamese']","[]","True","True","False",0,0,1,0,0,"Popoko VM Games","Popoko VM Games","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together,Family Sharing"
"Clash of the Kings","Sep 25, 2024",NA,40,"['English']","['English']","True","False","False",0,0,0,0,0,"Jacob Kendall","Jacob Kendall","Single-player,Multi-player,PvP,Online PvP,Family Sharing"
"Bakery Shop Match Up","Sep 15, 2024",NA,40,"['English']","['English']","True","False","False",0,0,0,0,0,"Boogygames Studios","Boogygames Studios","Single-player,Family Sharing"
"Paint Puzzle Quest","Sep 23, 2024",NA,40,"['English']","['English']","True","False","False",0,0,0,0,0,"Boogygames Studios","Boogygames Studios","Single-player,Family Sharing"
"中传有戏","Sep 26, 2024",NA,30,"['Simplified Chinese']","['Simplified Chinese']","True","False","False",0,0,12,2,0,"zhangzhaogong","zhangzhaogong","Single-player,Family Sharing"
"Sera's Adventure -Cave of Destruction-","Sep 20, 2024",NA,10,"['Japanese', 'English', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']","True","False","False",0,0,0,0,0,"渡里laboratory","072 Project","Single-player,Steam Cloud,Family Sharing"
"太饿了 So Hungry","Sep 27, 2024",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Russian', 'Bulgarian', 'Hungarian', 'Indonesian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Japanese', 'Polish', 'Thai', 'Swedish', 'Simplified Chinese', 'Traditional Chinese', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Portugal', 'Vietnamese', 'Korean']","[]","True","False","False",0,0,0,0,0,"XIAOWUWEI","XIAOWUWEI","Single-player,Steam Cloud,Family Sharing"
"KEEP MOVING","Sep 26, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Portugal']","['English', 'Portuguese - Portugal']","True","False","False",0,0,0,0,0,"VArtStyleGames","VArtStyleGames","Single-player,Steam Achievements,Family Sharing"
"Deep Among the Swarm","Sep 25, 2024",NA,20,"['English']","[]","True","False","False",0,0,28,0,0,"Pebble Mountain Games","Pebble Mountain Games","Single-player,Family Sharing"
"Card Rogue","Sep 19, 2024",NA,10,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']","[]","True","False","False",0,0,19,6,0,"Game Tsukuru Kun","Game Tsukuru Kun","Single-player,Family Sharing"
"From The Dust","Sep 23, 2024",NA,34,"['English', 'Portuguese - Brazil']","[]","True","False","False",0,0,1,0,0,"Up Down Play Studio","Up Down Play Studio","Single-player,Full controller support,Family Sharing"
"A Robot's Tiny Adventure","Sep 23, 2024",NA,15,"['English', 'Portuguese - Brazil']","[]","True","False","False",0,0,2,1,0,"kurigamedev","kurigamedev","Single-player,Full controller support,Steam Cloud,Family Sharing"
"Rune Coliseum","Sep 23, 2024",NA,10,"['English', 'Simplified Chinese', 'Traditional Chinese']","[]","True","False","False",0,0,255,34,0,"Rafale Software","Rafale Software","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Minesweeper Madness","Sep 23, 2024",NA,20,"['English']","[]","True","False","True",0,0,0,0,0,"Bear Falls Games","Bear Falls Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Survival Story","Sep 26, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Simplified Chinese', 'Korean', 'Japanese']","[]","True","False","False",0,0,14,0,0,"Marcusenok","Marcusenok","Single-player,Steam Achievements,Family Sharing"
"Tiny Glade","Sep 23, 2024",NA,15,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Swedish', 'Simplified Chinese', 'Ukrainian', 'Italian', 'Turkish', 'Korean']","[]","True","False","True",0,0,4088,140,73,"Pounce Light","Pounce Light","Single-player,Steam Cloud,Family Sharing"
